Airline,Sentiment,Word,Count
Turkish Airlines,Positive,stroller,2
Turkish Airlines,Positive,evaluation,2
Turkish Airlines,Positive,repair,2
Turkish Airlines,Positive,receipts,2
Turkish Airlines,Positive,sharm,2
Turkish Airlines,Positive,sheikh,2
Turkish Airlines,Positive,film,2
Turkish Airlines,Positive,earbuds,2
Turkish Airlines,Positive,registered,2
Turkish Airlines,Positive,profile,2
Turkish Airlines,Positive,incl,2
Turkish Airlines,Positive,controlled,2
Turkish Airlines,Positive,featuring,2
Turkish Airlines,Positive,grilled,2
Turkish Airlines,Positive,produce,2
Turkish Airlines,Positive,saved,2
Turkish Airlines,Positive,manual,2
Turkish Airlines,Positive,briefing,2
Turkish Airlines,Positive,enforced,2
Turkish Airlines,Positive,strict,2
Turkish Airlines,Positive,liquor,2
Turkish Airlines,Positive,parking,2
Turkish Airlines,Positive,nonetheless,2
Turkish Airlines,Positive,bused,2
Turkish Airlines,Positive,roll,2
Turkish Airlines,Positive,olives,2
Turkish Airlines,Positive,saa,2
Turkish Airlines,Positive,riyadh,2
Turkish Airlines,Positive,perfection,2
Turkish Airlines,Positive,programs,2
Turkish Airlines,Positive,ruining,2
Turkish Airlines,Positive,refusal,2
Turkish Airlines,Positive,location,2
Turkish Airlines,Positive,kiosks,2
Turkish Airlines,Positive,lacks,2
Turkish Airlines,Positive,makeshift,2
Turkish Airlines,Positive,region,2
Turkish Airlines,Positive,speedy,2
Turkish Airlines,Positive,conclusion,2
Turkish Airlines,Positive,sweaty,2
Turkish Airlines,Positive,tier,2
Turkish Airlines,Positive,pouring,2
Turkish Airlines,Positive,episodes,2
Turkish Airlines,Positive,stuffed,2
Turkish Airlines,Positive,eggplant,2
Turkish Airlines,Positive,operational,2
Turkish Airlines,Positive,typical,2
Turkish Airlines,Positive,cafe,2
Turkish Airlines,Positive,behaved,2
Turkish Airlines,Positive,taxiing,2
Turkish Airlines,Positive,norm,2
Turkish Airlines,Positive,sorts,2
Turkish Airlines,Positive,bearable,2
Turkish Airlines,Positive,director,2
Turkish Airlines,Positive,holidays,2
Turkish Airlines,Positive,honoured,2
Turkish Airlines,Positive,camera,2
Turkish Airlines,Positive,posted,2
Turkish Airlines,Positive,nevsehir,2
Turkish Airlines,Positive,acknowledge,2
Turkish Airlines,Positive,outsourcing,2
Turkish Airlines,Positive,confused,2
Turkish Airlines,Positive,research,2
Turkish Airlines,Positive,understandable,2
Turkish Airlines,Positive,introduce,2
Turkish Airlines,Positive,neighbor,2
Turkish Airlines,Positive,eva,2
Turkish Airlines,Positive,fluent,2
Turkish Airlines,Positive,winter,2
Turkish Airlines,Positive,beside,2
Turkish Airlines,Positive,daughter,2
Turkish Airlines,Positive,excelent,2
Turkish Airlines,Positive,aperitif,2
Turkish Airlines,Positive,creams,2
Turkish Airlines,Positive,sandals,2
Turkish Airlines,Positive,gradually,2
Turkish Airlines,Positive,introduced,2
Turkish Airlines,Positive,ljubljana,2
Turkish Airlines,Positive,destinations,2
Turkish Airlines,Positive,horror,2
Turkish Airlines,Positive,regret,2
Turkish Airlines,Positive,directed,2
Turkish Airlines,Positive,channel,2
Turkish Airlines,Positive,jun,2
Turkish Airlines,Positive,insufficient,2
Turkish Airlines,Positive,acknowledged,2
Turkish Airlines,Positive,lengthy,2
Turkish Airlines,Positive,blockbusters,2
Turkish Airlines,Positive,otp,2
Turkish Airlines,Positive,ham,2
Turkish Airlines,Positive,shouted,2
Turkish Airlines,Positive,pearson,2
Turkish Airlines,Positive,froze,2
Turkish Airlines,Positive,applies,2
Turkish Airlines,Positive,podgorica,2
Turkish Airlines,Positive,promotional,2
Turkish Airlines,Positive,tourist,2
Turkish Airlines,Positive,deposited,2
Turkish Airlines,Positive,sufficient,2
Turkish Airlines,Positive,positions,2
Turkish Airlines,Positive,learn,2
Turkish Airlines,Positive,medications,2
Turkish Airlines,Positive,boasts,2
Turkish Airlines,Positive,guangzhou,2
Turkish Airlines,Positive,bassinets,2
Turkish Airlines,Positive,sleepless,2
Turkish Airlines,Positive,apparently,2
Turkish Airlines,Positive,warn,2
Turkish Airlines,Positive,obliging,2
Turkish Airlines,Positive,toys,2
Turkish Airlines,Positive,nearest,2
Turkish Airlines,Positive,earn,2
Turkish Airlines,Positive,varied,2
Turkish Airlines,Positive,tempting,2
Turkish Airlines,Positive,win,2
Turkish Airlines,Positive,breeze,2
Turkish Airlines,Positive,connexion,2
Turkish Airlines,Positive,greeted,2
Turkish Airlines,Positive,starter,2
Turkish Airlines,Positive,refill,2
Turkish Airlines,Positive,filling,2
Turkish Airlines,Positive,season,2
Turkish Airlines,Positive,conversation,2
Turkish Airlines,Positive,song,2
Turkish Airlines,Positive,mini,2
Turkish Airlines,Positive,candlelight,2
Turkish Airlines,Positive,tucked,2
Turkish Airlines,Positive,hanoi,2
Turkish Airlines,Positive,true,2
Turkish Airlines,Positive,skytrax,2
Turkish Airlines,Positive,beg,2
Turkish Airlines,Positive,poured,2
Turkish Airlines,Positive,struggling,2
Turkish Airlines,Positive,paolo,2
Turkish Airlines,Positive,considerate,2
Turkish Airlines,Positive,slower,2
Turkish Airlines,Positive,downhill,2
Turkish Airlines,Positive,agreement,2
Turkish Airlines,Positive,escorted,2
Turkish Airlines,Positive,immediate,2
Turkish Airlines,Positive,bean,2
Turkish Airlines,Positive,measures,2
Turkish Airlines,Positive,allowance,2
Turkish Airlines,Positive,rucksack,2
Turkish Airlines,Positive,suit,2
Turkish Airlines,Positive,ottoman,2
Turkish Airlines,Positive,technical,2
Turkish Airlines,Positive,complementary,2
Turkish Airlines,Positive,bridges,2
Turkish Airlines,Positive,ability,2
Turkish Airlines,Positive,uncomfortably,2
Turkish Airlines,Positive,occasions,2
Turkish Airlines,Positive,reverse,2
Turkish Airlines,Positive,napoca,2
Turkish Airlines,Positive,tours,2
Turkish Airlines,Positive,impeccable,2
Turkish Airlines,Positive,perhaps,2
Turkish Airlines,Positive,deteriorated,2
Turkish Airlines,Positive,heads,2
Turkish Airlines,Positive,lock,2
Turkish Airlines,Positive,bagage,2
Turkish Airlines,Positive,decline,2
Turkish Airlines,Positive,regardless,2
Turkish Airlines,Positive,pulled,2
Turkish Airlines,Positive,tablets,2
Turkish Airlines,Positive,winglets,2
Turkish Airlines,Positive,voyage,2
Turkish Airlines,Positive,signage,2
Turkish Airlines,Positive,confusing,2
Turkish Airlines,Positive,searching,2
Turkish Airlines,Positive,trim,2
Turkish Airlines,Positive,awkward,2
Turkish Airlines,Positive,airside,2
Turkish Airlines,Positive,painfully,2
Turkish Airlines,Positive,meatballs,2
Turkish Airlines,Positive,pleasurable,2
Turkish Airlines,Positive,restful,2
Turkish Airlines,Positive,shade,2
Turkish Airlines,Positive,songs,2
Turkish Airlines,Positive,mandarin,2
Turkish Airlines,Positive,malay,2
Turkish Airlines,Positive,bahasa,2
Turkish Airlines,Positive,poorly,2
Turkish Airlines,Positive,royal,2
Turkish Airlines,Positive,network,2
Turkish Airlines,Positive,formalities,2
Turkish Airlines,Positive,cockpit,2
Turkish Airlines,Positive,relaxing,2
Turkish Airlines,Positive,configured,2
Turkish Airlines,Positive,angled,2
Turkish Airlines,Positive,resolved,2
Turkish Airlines,Positive,briefcase,2
Turkish Airlines,Positive,incline,2
Turkish Airlines,Positive,operation,2
Turkish Airlines,Positive,tasteful,2
Turkish Airlines,Positive,altitude,2
Turkish Airlines,Positive,reliability,2
Turkish Airlines,Positive,tablet,2
Turkish Airlines,Positive,fuss,2
Turkish Airlines,Positive,newest,2
Turkish Airlines,Positive,ayt,2
Turkish Airlines,Positive,mcdonalds,2
Turkish Airlines,Positive,eaten,2
Turkish Airlines,Positive,dental,2
Turkish Airlines,Positive,flair,2
Turkish Airlines,Positive,hate,2
Turkish Airlines,Positive,tiny,2
Turkish Airlines,Positive,fra,2
Turkish Airlines,Positive,faultless,2
Turkish Airlines,Positive,pool,2
Turkish Airlines,Positive,speaker,2
Turkish Airlines,Positive,colleague,2
Turkish Airlines,Positive,maximum,2
Turkish Airlines,Positive,yoghurt,2
Turkish Airlines,Positive,supplied,2
Turkish Airlines,Positive,south,2
Turkish Airlines,Positive,africa,2
Turkish Airlines,Positive,passage,2
Turkish Airlines,Positive,reservations,2
Turkish Airlines,Positive,inconsistent,2
Turkish Airlines,Positive,greeting,2
Turkish Airlines,Positive,bjv,2
Turkish Airlines,Positive,untrue,2
Turkish Airlines,Positive,cooked,2
Turkish Airlines,Positive,bue,2
Turkish Airlines,Positive,printed,2
Turkish Airlines,Positive,lukewarm,2
Turkish Airlines,Positive,shocking,2
Turkish Airlines,Positive,infos,2
Turkish Airlines,Positive,east,2
Turkish Airlines,Positive,jetty,2
Turkish Airlines,Positive,freshly,2
Turkish Airlines,Positive,contributing,2
Turkish Airlines,Positive,repetitive,2
Turkish Airlines,Positive,pampered,2
Turkish Airlines,Positive,kansai,2
Turkish Airlines,Positive,dusseldorf,2
Turkish Airlines,Positive,zrh,2
Turkish Airlines,Positive,balls,2
Turkish Airlines,Positive,genuine,2
Turkish Airlines,Positive,telephone,2
Turkish Airlines,Positive,incident,2
Turkish Airlines,Positive,milano,2
Turkish Airlines,Positive,trousses,2
Turkish Airlines,Positive,freezing,2
Turkish Airlines,Positive,thanking,2
Turkish Airlines,Positive,longhaul,2
Turkish Airlines,Positive,wishes,2
Turkish Airlines,Positive,bars,2
Turkish Airlines,Positive,disruption,2
Turkish Airlines,Positive,upcoming,1
Turkish Airlines,Positive,transpired,1
Turkish Airlines,Positive,consequently,1
Turkish Airlines,Positive,mix,1
Turkish Airlines,Positive,noises,1
Turkish Airlines,Positive,rumbling,1
Turkish Airlines,Positive,setting,1
Turkish Airlines,Positive,shades,1
Turkish Airlines,Positive,galleys,1
Turkish Airlines,Positive,entr,1
Turkish Airlines,Positive,endured,1
Turkish Airlines,Positive,inevitable,1
Turkish Airlines,Positive,walks,1
Turkish Airlines,Positive,mmigration,1
Turkish Airlines,Positive,perks,1
Turkish Airlines,Positive,create,1
Turkish Airlines,Positive,indication,1
Turkish Airlines,Positive,reception,1
Turkish Airlines,Positive,download,1
Turkish Airlines,Positive,prohibitive,1
Turkish Airlines,Positive,lobby,1
Turkish Airlines,Positive,skilled,1
Turkish Airlines,Positive,tasting,1
Turkish Airlines,Positive,venezuela,1
Turkish Airlines,Positive,ordering,1
Turkish Airlines,Positive,wondering,1
Turkish Airlines,Positive,gear,1
Turkish Airlines,Positive,emphasising,1
Turkish Airlines,Positive,honesty,1
Turkish Airlines,Positive,realize,1
Turkish Airlines,Positive,mare,1
Turkish Airlines,Positive,refundable,1
Turkish Airlines,Positive,collecting,1
Turkish Airlines,Positive,misspelled,1
Turkish Airlines,Positive,integral,1
Turkish Airlines,Positive,clarify,1
Turkish Airlines,Positive,lithuania,1
Turkish Airlines,Positive,ruled,1
Turkish Airlines,Positive,amend,1
Turkish Airlines,Positive,representing,1
Turkish Airlines,Positive,quoted,1
Turkish Airlines,Positive,feasible,1
Turkish Airlines,Positive,validate,1
Turkish Airlines,Positive,significantly,1
Turkish Airlines,Positive,straw,1
Turkish Airlines,Positive,specifically,1
Turkish Airlines,Positive,bathroom,1
Turkish Airlines,Positive,nauseous,1
Turkish Airlines,Positive,laughed,1
Turkish Airlines,Positive,describe,1
Turkish Airlines,Positive,trashy,1
Turkish Airlines,Positive,messy,1
Turkish Airlines,Positive,faith,1
Turkish Airlines,Positive,teenagers,1
Turkish Airlines,Positive,panic,1
Turkish Airlines,Positive,abroad,1
Turkish Airlines,Positive,recommendation,1
Turkish Airlines,Positive,relaxation,1
Turkish Airlines,Positive,pose,1
Turkish Airlines,Positive,build,1
Turkish Airlines,Positive,plated,1
Turkish Airlines,Positive,significant,1
Turkish Airlines,Positive,established,1
Turkish Airlines,Positive,accolades,1
Turkish Airlines,Positive,inability,1
Turkish Airlines,Positive,settings,1
Turkish Airlines,Positive,poise,1
Turkish Airlines,Positive,distinguishing,1
Turkish Airlines,Positive,reclinable,1
Turkish Airlines,Positive,ferragamo,1
Turkish Airlines,Positive,toiletries,1
Turkish Airlines,Positive,medical,1
Turkish Airlines,Positive,khon,1
Turkish Airlines,Positive,kaen,1
Turkish Airlines,Positive,lebanon,1
Turkish Airlines,Positive,distinctive,1
Turkish Airlines,Positive,topper,1
Turkish Airlines,Positive,woeful,1
Turkish Airlines,Positive,amongst,1
Turkish Airlines,Positive,yagmur,1
Turkish Airlines,Positive,hospitable,1
Turkish Airlines,Positive,indian,1
Turkish Airlines,Positive,appreciating,1
Turkish Airlines,Positive,career,1
Turkish Airlines,Positive,appreciation,1
Turkish Airlines,Positive,congratulate,1
Turkish Airlines,Positive,pashmina,1
Turkish Airlines,Positive,sibel,1
Turkish Airlines,Positive,smallest,1
Turkish Airlines,Positive,imdb,1
Turkish Airlines,Positive,biskek,1
Turkish Airlines,Positive,release,1
Turkish Airlines,Positive,petersburg,1
Turkish Airlines,Positive,illness,1
Turkish Airlines,Positive,insect,1
Turkish Airlines,Positive,briefly,1
Turkish Airlines,Positive,examining,1
Turkish Airlines,Positive,prohibit,1
Turkish Airlines,Positive,force,1
Turkish Airlines,Positive,infection,1
Turkish Airlines,Positive,girl,1
Turkish Airlines,Positive,phrase,1
Turkish Airlines,Positive,comical,1
Turkish Airlines,Positive,common,1
Turkish Airlines,Positive,losing,1
Turkish Airlines,Positive,misunderstandings,1
Turkish Airlines,Positive,defend,1
Turkish Airlines,Positive,limbo,1
Turkish Airlines,Positive,disinterest,1
Turkish Airlines,Positive,birdstrike,1
Turkish Airlines,Positive,questionable,1
Turkish Airlines,Positive,foreseen,1
Turkish Airlines,Positive,armchair,1
Turkish Airlines,Positive,rental,1
Turkish Airlines,Positive,plans,1
Turkish Airlines,Positive,freshen,1
Turkish Airlines,Positive,guided,1
Turkish Airlines,Positive,disappeared,1
Turkish Airlines,Positive,necessity,1
Turkish Airlines,Positive,netherlands,1
Turkish Airlines,Positive,boys,1
Turkish Airlines,Positive,sighs,1
Turkish Airlines,Positive,pillar,1
Turkish Airlines,Positive,post,1
Turkish Airlines,Positive,bothers,1
Turkish Airlines,Positive,yelled,1
Turkish Airlines,Positive,road,1
Turkish Airlines,Positive,blemish,1
Turkish Airlines,Positive,vertraagd,1
Turkish Airlines,Positive,zouden,1
Turkish Airlines,Positive,hierdoor,1
Turkish Airlines,Positive,mistte,1
Turkish Airlines,Positive,overstap,1
Turkish Airlines,Positive,waardoor,1
Turkish Airlines,Positive,nieuwe,1
Turkish Airlines,Positive,plaats,1
Turkish Airlines,Positive,moeten,1
Turkish Airlines,Positive,vertoeven,1
Turkish Airlines,Positive,geland,1
Turkish Airlines,Positive,informatiepunt,1
Turkish Airlines,Positive,hele,1
Turkish Airlines,Positive,lange,1
Turkish Airlines,Positive,stond,1
Turkish Airlines,Positive,meegenomen,1
Turkish Airlines,Positive,andere,1
Turkish Airlines,Positive,groep,1
Turkish Airlines,Positive,gehaald,1
Turkish Airlines,Positive,hoop,1
Turkish Airlines,Positive,beetje,1
Turkish Airlines,Positive,opfrissen,1
Turkish Airlines,Positive,wachten,1
Turkish Airlines,Positive,daarin,1
Turkish Airlines,Positive,begeleide,1
Turkish Airlines,Positive,zeer,1
Turkish Airlines,Positive,onbeleefd,1
Turkish Airlines,Positive,probleem,1
Turkish Airlines,Positive,hoorde,1
Turkish Airlines,Positive,werk,1
Turkish Airlines,Positive,zei,1
Turkish Airlines,Positive,priv,1
Turkish Airlines,Positive,alweer,1
Turkish Airlines,Positive,verdwenen,1
Turkish Airlines,Positive,zeiden,1
Turkish Airlines,Positive,toe,1
Turkish Airlines,Positive,omdat,1
Turkish Airlines,Positive,wisten,1
Turkish Airlines,Positive,komen,1
Turkish Airlines,Positive,nood,1
Turkish Airlines,Positive,gebleven,1
Turkish Airlines,Positive,gaf,1
Turkish Airlines,Positive,twee,1
Turkish Airlines,Positive,ontmoet,1
Turkish Airlines,Positive,dezelfde,1
Turkish Airlines,Positive,nederland,1
Turkish Airlines,Positive,heeft,1
Turkish Airlines,Positive,moeder,1
Turkish Airlines,Positive,goed,1
Turkish Airlines,Positive,hij,1
Turkish Airlines,Positive,worden,1
Turkish Airlines,Positive,nooit,1
Turkish Airlines,Positive,gebeurd,1
Turkish Airlines,Positive,gaan,1
Turkish Airlines,Positive,staan,1
Turkish Airlines,Positive,zuchten,1
Turkish Airlines,Positive,bon,1
Turkish Airlines,Positive,persoon,1
Turkish Airlines,Positive,eten,1
Turkish Airlines,Positive,alleen,1
Turkish Airlines,Positive,mee,1
Turkish Airlines,Positive,geen,1
Turkish Airlines,Positive,goede,1
Turkish Airlines,Positive,gelopen,1
Turkish Airlines,Positive,ruim,1
Turkish Airlines,Positive,stappen,1
Turkish Airlines,Positive,groot,1
Turkish Airlines,Positive,kastje,1
Turkish Airlines,Positive,muur,1
Turkish Airlines,Positive,spreken,1
Turkish Airlines,Positive,onvriendelijk,1
Turkish Airlines,Positive,heb,1
Turkish Airlines,Positive,mij,1
Turkish Airlines,Positive,knie,1
Turkish Airlines,Positive,toen,1
Turkish Airlines,Positive,iemand,1
Turkish Airlines,Positive,volgen,1
Turkish Airlines,Positive,geschreeuwd,1
Turkish Airlines,Positive,eigenlijk,1
Turkish Airlines,Positive,baan,1
Turkish Airlines,Positive,brengen,1
Turkish Airlines,Positive,drie,1
Turkish Airlines,Positive,keer,1
Turkish Airlines,Positive,aan,1
Turkish Airlines,Positive,gevraagd,1
Turkish Airlines,Positive,rustiger,1
Turkish Airlines,Positive,lopen,1
Turkish Airlines,Positive,genegeerd,1
Turkish Airlines,Positive,niemand,1
Turkish Airlines,Positive,foodcounter,1
Turkish Airlines,Positive,zonder,1
Turkish Airlines,Positive,omgekeken,1
Turkish Airlines,Positive,tot,1
Turkish Airlines,Positive,gezeten,1
Turkish Airlines,Positive,uiteindelijk,1
Turkish Airlines,Positive,ongeveer,1
Turkish Airlines,Positive,onderweg,1
Turkish Airlines,Positive,geweest,1
Turkish Airlines,Positive,kleine,1
Turkish Airlines,Positive,ongemak,1
Turkish Airlines,Positive,dit,1
Turkish Airlines,Positive,ervaren,1
Turkish Airlines,Positive,grote,1
Turkish Airlines,Positive,smet,1
Turkish Airlines,Positive,vakantie,1
Turkish Airlines,Positive,hopen,1
Turkish Airlines,Positive,deze,1
Turkish Airlines,Positive,zaak,1
Turkish Airlines,Positive,oppakt,1
Turkish Airlines,Positive,voor,1
Turkish Airlines,Positive,kan,1
Turkish Airlines,Positive,betekenen,1
Turkish Airlines,Positive,addressing,1
Turkish Airlines,Positive,treatment,1
Turkish Airlines,Positive,lousy,1
Turkish Airlines,Positive,matched,1
Turkish Airlines,Positive,lunatics,1
Turkish Airlines,Positive,doubt,1
Turkish Airlines,Positive,ourself,1
Turkish Airlines,Positive,pleading,1
Turkish Airlines,Positive,remaining,1
Turkish Airlines,Positive,instructed,1
Turkish Airlines,Positive,alerting,1
Turkish Airlines,Positive,notified,1
Turkish Airlines,Positive,arrogant,1
Turkish Airlines,Positive,beijing,1
Turkish Airlines,Positive,application,1
Turkish Airlines,Positive,fifth,1
Turkish Airlines,Positive,flaws,1
Turkish Airlines,Positive,headaches,1
Turkish Airlines,Positive,medicines,1
Turkish Airlines,Positive,australia,1
Turkish Airlines,Positive,qantas,1
Turkish Airlines,Positive,catching,1
Turkish Airlines,Positive,junk,1
Turkish Airlines,Positive,exciting,1
Turkish Airlines,Positive,thousands,1
Turkish Airlines,Positive,fingers,1
Turkish Airlines,Positive,stains,1
Turkish Airlines,Positive,filthy,1
Turkish Airlines,Positive,pod,1
Turkish Airlines,Positive,feast,1
Turkish Airlines,Positive,fulfilling,1
Turkish Airlines,Positive,roundtrip,1
Turkish Airlines,Positive,conception,1
Turkish Airlines,Positive,fights,1
Turkish Airlines,Positive,floors,1
Turkish Airlines,Positive,bite,1
Turkish Airlines,Positive,flagship,1
Turkish Airlines,Positive,market,1
Turkish Airlines,Positive,hidden,1
Turkish Airlines,Positive,intentionally,1
Turkish Airlines,Positive,tracking,1
Turkish Airlines,Positive,terminals,1
Turkish Airlines,Positive,mission,1
Turkish Airlines,Positive,captcha,1
Turkish Airlines,Positive,simplify,1
Turkish Airlines,Positive,fall,1
Turkish Airlines,Positive,rang,1
Turkish Airlines,Positive,creamer,1
Turkish Airlines,Positive,sugar,1
Turkish Airlines,Positive,annoyed,1
Turkish Airlines,Positive,weight,1
Turkish Airlines,Positive,carryon,1
Turkish Airlines,Positive,store,1
Turkish Airlines,Positive,fliers,1
Turkish Airlines,Positive,saga,1
Turkish Airlines,Positive,arbitrary,1
Turkish Airlines,Positive,listed,1
Turkish Airlines,Positive,disputed,1
Turkish Airlines,Positive,issuing,1
Turkish Airlines,Positive,essentially,1
Turkish Airlines,Positive,jeopardize,1
Turkish Airlines,Positive,ruin,1
Turkish Airlines,Positive,responses,1
Turkish Airlines,Positive,references,1
Turkish Airlines,Positive,versus,1
Turkish Airlines,Positive,meantime,1
Turkish Airlines,Positive,resold,1
Turkish Airlines,Positive,lives,1
Turkish Airlines,Positive,unethical,1
Turkish Airlines,Positive,practices,1
Turkish Airlines,Positive,flier,1
Turkish Airlines,Positive,arbitrarily,1
Turkish Airlines,Positive,correspondence,1
Turkish Airlines,Positive,aforementioned,1
Turkish Airlines,Positive,luckier,1
Turkish Airlines,Positive,darkened,1
Turkish Airlines,Positive,dimmed,1
Turkish Airlines,Positive,familiar,1
Turkish Airlines,Positive,approved,1
Turkish Airlines,Positive,reality,1
Turkish Airlines,Positive,spotted,1
Turkish Airlines,Positive,mean,1
Turkish Airlines,Positive,facebook,1
Turkish Airlines,Positive,seatmate,1
Turkish Airlines,Positive,shocker,1
Turkish Airlines,Positive,rarely,1
Turkish Airlines,Positive,controls,1
Turkish Airlines,Positive,stops,1
Turkish Airlines,Positive,inhuman,1
Turkish Airlines,Positive,eternal,1
Turkish Airlines,Positive,inhumane,1
Turkish Airlines,Positive,fun,1
Turkish Airlines,Positive,piling,1
Turkish Airlines,Positive,decency,1
Turkish Airlines,Positive,perform,1
Turkish Airlines,Positive,bang,1
Turkish Airlines,Positive,explore,1
Turkish Airlines,Positive,investment,1
Turkish Airlines,Positive,occupancy,1
Turkish Airlines,Positive,trolleys,1
Turkish Airlines,Positive,preserve,1
Turkish Airlines,Positive,sanity,1
Turkish Airlines,Positive,unprofessionalism,1
Turkish Airlines,Positive,unsmiling,1
Turkish Airlines,Positive,cross,1
Turkish Airlines,Positive,sensational,1
Turkish Airlines,Positive,batik,1
Turkish Airlines,Positive,highlight,1
Turkish Airlines,Positive,rounding,1
Turkish Airlines,Positive,tlv,1
Turkish Airlines,Positive,technica,1
Turkish Airlines,Positive,paste,1
Turkish Airlines,Positive,padding,1
Turkish Airlines,Positive,dfw,1
Turkish Airlines,Positive,entirety,1
Turkish Airlines,Positive,mechanism,1
Turkish Airlines,Positive,clumsy,1
Turkish Airlines,Positive,effectively,1
Turkish Airlines,Positive,ensuring,1
Turkish Airlines,Positive,cursory,1
Turkish Airlines,Positive,focus,1
Turkish Airlines,Positive,duress,1
Turkish Airlines,Positive,hearts,1
Turkish Airlines,Positive,compassion,1
Turkish Airlines,Positive,patience,1
Turkish Airlines,Positive,kindness,1
Turkish Airlines,Positive,easier,1
Turkish Airlines,Positive,hires,1
Turkish Airlines,Positive,assets,1
Turkish Airlines,Positive,aug,1
Turkish Airlines,Positive,hey,1
Turkish Airlines,Positive,stonewalled,1
Turkish Airlines,Positive,crushed,1
Turkish Airlines,Positive,extended,1
Turkish Airlines,Positive,host,1
Turkish Airlines,Positive,apaci,1
Turkish Airlines,Positive,deeply,1
Turkish Airlines,Positive,grateful,1
Turkish Airlines,Positive,shining,1
Turkish Airlines,Positive,strive,1
Turkish Airlines,Positive,tsa,1
Turkish Airlines,Positive,lime,1
Turkish Airlines,Positive,drove,1
Turkish Airlines,Positive,bmw,1
Turkish Airlines,Positive,commenting,1
Turkish Airlines,Positive,logs,1
Turkish Airlines,Positive,detected,1
Turkish Airlines,Positive,systematical,1
Turkish Airlines,Positive,reissue,1
Turkish Airlines,Positive,assign,1
Turkish Airlines,Positive,messed,1
Turkish Airlines,Positive,formal,1
Turkish Airlines,Positive,withdraw,1
Turkish Airlines,Positive,chat,1
Turkish Airlines,Positive,text,1
Turkish Airlines,Positive,discuss,1
Turkish Airlines,Positive,jkt,1
Turkish Airlines,Positive,fulfill,1
Turkish Airlines,Positive,ages,1
Turkish Airlines,Positive,coping,1
Turkish Airlines,Positive,airbridge,1
Turkish Airlines,Positive,dizzy,1
Turkish Airlines,Positive,climate,1
Turkish Airlines,Positive,fastest,1
Turkish Airlines,Positive,contained,1
Turkish Airlines,Positive,threw,1
Turkish Airlines,Positive,redirect,1
Turkish Airlines,Positive,forwarded,1
Turkish Airlines,Positive,fluctuations,1
Turkish Airlines,Positive,exited,1
Turkish Airlines,Positive,advice,1
Turkish Airlines,Positive,trek,1
Turkish Airlines,Positive,gangway,1
Turkish Airlines,Positive,hauling,1
Turkish Airlines,Positive,king,1
Turkish Airlines,Positive,popeys,1
Turkish Airlines,Positive,szabos,1
Turkish Airlines,Positive,judgmental,1
Turkish Airlines,Positive,happily,1
Turkish Airlines,Positive,diabetic,1
Turkish Airlines,Positive,ventilation,1
Turkish Airlines,Positive,replenished,1
Turkish Airlines,Positive,papers,1
Turkish Airlines,Positive,timings,1
Turkish Airlines,Positive,mineral,1
Turkish Airlines,Positive,database,1
Turkish Airlines,Positive,vaccinated,1
Turkish Airlines,Positive,guideline,1
Turkish Airlines,Positive,dop,1
Turkish Airlines,Positive,compulsory,1
Turkish Airlines,Positive,regulation,1
Turkish Airlines,Positive,receiving,1
Turkish Airlines,Positive,replies,1
Turkish Airlines,Positive,consideration,1
Turkish Airlines,Positive,queued,1
Turkish Airlines,Positive,excels,1
Turkish Airlines,Positive,approachable,1
Turkish Airlines,Positive,assisted,1
Turkish Airlines,Positive,garbages,1
Turkish Airlines,Positive,emptied,1
Turkish Airlines,Positive,boxes,1
Turkish Airlines,Positive,urgency,1
Turkish Airlines,Positive,arguing,1
Turkish Airlines,Positive,terrific,1
Turkish Airlines,Positive,representation,1
Turkish Airlines,Positive,stewardesses,1
Turkish Airlines,Positive,locked,1
Turkish Airlines,Positive,highlights,1
Turkish Airlines,Positive,suggestions,1
Turkish Airlines,Positive,configurations,1
Turkish Airlines,Positive,ride,1
Turkish Airlines,Positive,scrambling,1
Turkish Airlines,Positive,syndrome,1
Turkish Airlines,Positive,marked,1
Turkish Airlines,Positive,clicking,1
Turkish Airlines,Positive,unavailable,1
Turkish Airlines,Positive,android,1
Turkish Airlines,Positive,prompted,1
Turkish Airlines,Positive,trigger,1
Turkish Airlines,Positive,alarm,1
Turkish Airlines,Positive,bells,1
Turkish Airlines,Positive,concise,1
Turkish Airlines,Positive,abruptly,1
Turkish Airlines,Positive,seasoned,1
Turkish Airlines,Positive,concisely,1
Turkish Airlines,Positive,becoming,1
Turkish Airlines,Positive,magically,1
Turkish Airlines,Positive,printing,1
Turkish Airlines,Positive,handing,1
Turkish Airlines,Positive,shamed,1
Turkish Airlines,Positive,screwing,1
Turkish Airlines,Positive,mothers,1
Turkish Airlines,Positive,stories,1
Turkish Airlines,Positive,celsius,1
Turkish Airlines,Positive,engine,1
Turkish Airlines,Positive,excited,1
Turkish Airlines,Positive,denpasar,1
Turkish Airlines,Positive,sincerity,1
Turkish Airlines,Positive,jobs,1
Turkish Airlines,Positive,tuba,1
Turkish Airlines,Positive,pushback,1
Turkish Airlines,Positive,laid,1
Turkish Airlines,Positive,courgette,1
Turkish Airlines,Positive,arugula,1
Turkish Airlines,Positive,turndown,1
Turkish Airlines,Positive,packaged,1
Turkish Airlines,Positive,comforters,1
Turkish Airlines,Positive,converting,1
Turkish Airlines,Positive,honey,1
Turkish Airlines,Positive,assorted,1
